,Unnamed: 0,KEMENTERIAN/LEMBAGA,SUMBER DANA,PROGRAM,FUNGSI,OUTPUT (KRO),JENIS BELANJA,AKUN 4 DIGIT,REALISASI BELANJA KL (KRO),Nilai,PAGU DIPA REVISI,BLOKIR DIPA REVISI,PAGU DIPA AWAL,BLOKIR DIPA AWAL,Tahun
47165,47165,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,53 BELANJA MODAL,5361 Belanja Modal Fisik Lainnya,9926079300.0,9926079300.0,9942590000.0,0.0,1099620000.0,899620000.0,2022
47166,47166,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,1306349200.0,1306349200.0,1333848000.0,0.0,1381848000.0,0.0,2022
47167,47167,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,4445295875.0,4445295875.0,4489907000.0,0.0,4867324000.0,0.0,2022
47168,47168,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,2550838700.0,2550838700.0,2562900000.0,0.0,2707900000.0,0.0,2022
47169,47169,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,11166920601.0,12192273027.0,12260708000.0,0.0,9822604000.0,0.0,2022
47170,47170,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5796 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,,0.0,,,2173922000.0,0.0,2022
47171,47171,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,1066442250.0,1066442250.0,1066443000.0,0.0,1021254000.0,0.0,2022
47172,47172,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,66684000.0,66684000.0,66911000.0,0.0,111100000.0,0.0,2022
47173,47173,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,108919000.0,108919000.0,109000000.0,0.0,,,2022
47174,47174,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,1041358800.0,1041358800.0,1041611000.0,0.0,857259000.0,0.0,2022
47175,47175,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5221 Belanja Jasa,1127032800.0,1127032800.0,1127737000.0,0.0,1660481000.0,0.0,2022
47176,47176,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1829613581.0,1911651160.0,1911898000.0,0.0,2431506000.0,0.0,2022
47177,47177,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5798 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,1607838850.0,1607838850.0,1607840000.0,0.0,1609608000.0,0.0,2022
47178,47178,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5798 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,2288896722.0,2288896722.0,2289362000.0,0.0,2379792000.0,0.0,2022
47179,47179,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5798 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,325100000.0,325100000.0,325400000.0,0.0,396100000.0,0.0,2022
47180,47180,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5798 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1365933888.0,1468549622.0,1468628000.0,0.0,1250730000.0,0.0,2022
47181,47181,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5799 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,1584735550.0,1584735550.0,1585065000.0,0.0,1601908000.0,0.0,2022
47182,47182,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5799 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,2061532366.0,2061532366.0,2061847000.0,0.0,2424920000.0,0.0,2022
47183,47183,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5799 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,562061673.0,562061673.0,564580000.0,0.0,644080000.0,0.0,2022
47184,47184,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5799 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,2369098075.0,2526471440.0,2526508000.0,0.0,2251092000.0,0.0,2022
47185,47185,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,150598000.0,150598000.0,150598000.0,0.0,889862000.0,0.0,2022
47186,47186,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,2311479786.0,2311479786.0,2323640000.0,0.0,2866749000.0,0.0,2022
47187,47187,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5218 Belanja Barang Persediaan,326348800.0,326348800.0,326437000.0,0.0,515420000.0,0.0,2022
47188,47188,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,2458028199.0,2458028199.0,2471070000.0,0.0,2406848000.0,0.0,2022
47189,47189,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,5733090919.0,6078476844.0,6083770000.0,0.0,6973890000.0,0.0,2022
47190,47190,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,,0.0,,,116916000.0,0.0,2022
47191,47191,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,53 BELANJA MODAL,5361 Belanja Modal Fisik Lainnya,,0.0,5000000.0,0.0,101250000.0,0.0,2022
47192,47192,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,480942000.0,480942000.0,480942000.0,0.0,378924000.0,0.0,2022
47193,47193,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,1155393750.0,1155393750.0,1158301000.0,0.0,1216010000.0,0.0,2022
47194,47194,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,173900000.0,173900000.0,177800000.0,0.0,1019700000.0,0.0,2022
47195,47195,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1521065545.0,1528059905.0,1529429000.0,0.0,1301763000.0,0.0,2022
47196,47196,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,0.0,0.0,,,36000000.0,0.0,2022
47197,47197,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,2457099200.0,2457599200.0,2458069000.0,0.0,2523448000.0,0.0,2022
47198,47198,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5221 Belanja Jasa,1138206500.0,1138206500.0,1138507000.0,0.0,616600000.0,0.0,2022
47199,47199,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,2410542426.0,2497740130.0,2497754000.0,0.0,1061677000.0,0.0,2022
47200,47200,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,1148836540.0,1150335950.0,1150336000.0,0.0,,,2022
47201,47201,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,51 BELANJA PEGAWAI,5111 Belanja Gaji dan Tunjangan PNS,91289928910.0,91357332389.0,92040200000.0,0.0,107375250000.0,0.0,2022
47202,47202,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,51 BELANJA PEGAWAI,5122 Belanja Lembur,6158228900.0,6163717000.0,6365856000.0,0.0,7838094000.0,0.0,2022
47203,47203,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,51 BELANJA PEGAWAI,5124 Belanja Tunjangan Khusus & Belanja Pegawai Transito,126492879721.0,126513760573.0,126898595000.0,0.0,138955701000.0,0.0,2022
47204,47204,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,3103445000.0,3103445000.0,3119311000.0,0.0,4604540000.0,0.0,2022
47205,47205,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,871579500.0,871579500.0,871644000.0,0.0,658655000.0,0.0,2022
47206,47206,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,2536345875.0,2536345875.0,2592840000.0,0.0,1065474000.0,0.0,2022
47207,47207,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,1147293623.0,1147293623.0,1147295000.0,0.0,1540821000.0,0.0,2022
47208,47208,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,2068799893.0,2127278440.0,2127291000.0,0.0,3263754000.0,0.0,2022
47209,47209,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,,0.0,,,1373173000.0,0.0,2022
47210,47210,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,570753654.0,570753654.0,570760000.0,0.0,804600000.0,0.0,2022
47211,47211,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,3446224899.0,3446224899.0,3448500000.0,0.0,4414709000.0,0.0,2022
47212,47212,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5221 Belanja Jasa,1781858950.0,1781858950.0,1781870000.0,0.0,852600000.0,0.0,2022
47213,47213,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,280099776.0,280099776.0,280102000.0,0.0,340000000.0,0.0,2022
47214,47214,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,2693985428.0,2751110468.0,2753119000.0,0.0,2932519000.0,0.0,2022
47215,47215,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,125280408070.0,125285212136.0,125291823000.0,0.0,141511244000.0,0.0,2022
47216,47216,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,3731770053.0,3731770053.0,3762031000.0,0.0,2358348000.0,0.0,2022
47217,47217,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5218 Belanja Barang Persediaan,2555640948.0,2555640948.0,2555652000.0,0.0,1340000000.0,0.0,2022
47218,47218,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,50478850776.0,50478850776.0,50518185000.0,0.0,55205553000.0,0.0,2022
47219,47219,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,210480452935.0,210638580947.0,210780199000.0,0.0,166963909000.0,0.0,2022
47220,47220,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1046752800.0,1066505500.0,1070999000.0,0.0,830348000.0,0.0,2022
47221,47221,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,52 BELANJA BARANG,5221 Belanja Jasa,3681619000.0,3681619000.0,3687665000.0,0.0,7472771000.0,0.0,2022
47222,47222,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,,0.0,,,,,2022
47223,47223,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,5311 Belanja Modal Tanah,4644860000.0,4644860000.0,4644860000.0,0.0,24120000000.0,0.0,2022
47224,47224,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,5321 Belanja Modal Peralatan dan Mesin,126713052480.0,126731726980.0,126751942000.0,0.0,156560476000.0,23051012000.0,2022
47225,47225,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,5331 Belanja Modal Gedung dan Bangunan,55155799800.0,55155799800.0,55171751000.0,0.0,28882692000.0,0.0,2022
47226,47226,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,"5341 Belanja Modal Jalan, Irigasi dan Jaringan",12976223000.0,12976223000.0,12988221000.0,0.0,12323380000.0,0.0,2022
47227,47227,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,5361 Belanja Modal Fisik Lainnya,7747874000.0,7747874000.0,7748137000.0,0.0,,,2022
47228,47228,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 ABL Kebijakan Bidang Tata Kelola Pemerintahan,52 BELANJA BARANG,5211 Belanja Barang Operasional,795000000.0,795000000.0,795000000.0,0.0,330000000.0,0.0,2022
47229,47229,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 ABL Kebijakan Bidang Tata Kelola Pemerintahan,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,1492853300.0,1492853300.0,1499095000.0,0.0,2669546000.0,0.0,2022
47230,47230,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 ABL Kebijakan Bidang Tata Kelola Pemerintahan,52 BELANJA BARANG,5221 Belanja Jasa,20079000.0,20079000.0,20079000.0,0.0,112000000.0,0.0,2022
47231,47231,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 ABL Kebijakan Bidang Tata Kelola Pemerintahan,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,17921976011.0,18574196594.0,18574842000.0,0.0,14764177000.0,0.0,2022
47232,47232,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 ABL Kebijakan Bidang Tata Kelola Pemerintahan,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,13966845884.0,14056089204.0,14056090000.0,0.0,8489569000.0,0.0,2022
47233,47233,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 BCA Perkara Hukum Perseorangan,52 BELANJA BARANG,5211 Belanja Barang Operasional,270000000.0,270000000.0,300000000.0,0.0,180000000.0,0.0,2022
47234,47234,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 BCA Perkara Hukum Perseorangan,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,3384834600.0,3384834600.0,3527990000.0,0.0,2404422000.0,0.0,2022
47235,47235,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 BCA Perkara Hukum Perseorangan,52 BELANJA BARANG,5221 Belanja Jasa,159685000.0,159685000.0,207000000.0,0.0,273600000.0,0.0,2022
47236,47236,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 BCA Perkara Hukum Perseorangan,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,6225337415.0,6523834418.0,6823788000.0,0.0,7246328000.0,0.0,2022
47237,47237,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,4397 BCA Perkara Hukum Perseorangan,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,3693462767.0,4242355728.0,4256081000.0,0.0,5074917000.0,0.0,2022
47238,47238,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 AAA Undang-Undang,52 BELANJA BARANG,5211 Belanja Barang Operasional,870000000.0,870000000.0,937500000.0,0.0,1902000000.0,0.0,2022
47239,47239,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 AAA Undang-Undang,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,24104479775.0,24121734775.0,27342121000.0,0.0,49050059000.0,0.0,2022
47240,47240,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 AAA Undang-Undang,52 BELANJA BARANG,5221 Belanja Jasa,519022000.0,519022000.0,871287000.0,0.0,4047000000.0,0.0,2022
47241,47241,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 AAA Undang-Undang,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,21887385916.0,22931441996.0,23816883000.0,0.0,86305529000.0,0.0,2022
47242,47242,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 AAA Undang-Undang,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,48096114227.0,48879068499.0,48921106000.0,0.0,25332262000.0,20867680000.0,2022
47243,47243,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 AAH Peraturan lainnya,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,,0.0,7249000.0,0.0,862567000.0,0.0,2022
47244,47244,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 AAH Peraturan lainnya,52 BELANJA BARANG,5221 Belanja Jasa,,0.0,,,21000000.0,0.0,2022
47245,47245,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 AAH Peraturan lainnya,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,,0.0,,,611516000.0,0.0,2022
47246,47246,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 AAH Peraturan lainnya,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,,0.0,,,6120214000.0,0.0,2022
47247,47247,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 ABC Kebijakan Bidang Politik,52 BELANJA BARANG,5211 Belanja Barang Operasional,90000000.0,90000000.0,90000000.0,0.0,180000000.0,0.0,2022
47248,47248,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 ABC Kebijakan Bidang Politik,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,499800000.0,499800000.0,603425000.0,0.0,1657100000.0,0.0,2022
47249,47249,002 DEWAN PERWAKILAN RAKYAT,01 RM,002 02 CF Program Penyelenggaraan Lembaga Legislatif dan Alat Kelengkapan,01 PELAYANAN UMUM,5801 ABC Kebijakan Bidang Politik,52 BELANJA BARANG,5221 Belanja Jasa,18370000.0,18370000.0,18370000.0,0.0,1805200000.0,0.0,2022
